"Cam_ID","Position","Date","#","Pot_ID","Xmin","Xmax","Ymin","Ymax"
"Cam_2_2","2_2_P6","10/09/2020",12,"11PL",0.32,0.44,0.74,0.9
"Cam_2_2","2_2_P6","10/09/2020",13,"5PS",0.46,0.58,0.74,0.9
"Cam_2_2","2_2_P6","10/09/2020",14,"2MS",0.6,0.72,0.74,0.9
"Cam_2_2","2_2_P6","10/09/2020",15,"2RC",0.74,0.86,0.74,0.9
"Cam_2_2","2_2_P6","10/09/2020",16,"BARE",0.16,0.28,0.86,0.99
"Cam_2_2","2_2_P6","10/09/2020",17,"7AS",0.3,0.42,0.88,0.99
"Cam_2_2","2_2_P6","10/09/2020",18,"1PL",0.44,0.56,0.94,0.99
"Cam_2_2","2_2_P6","10/09/2020",19,"11PS",0.58,0.7,0.94,0.99
"Cam_2_2","2_2_P6","10/09/2020",20,"9AS",0.72,0.84,0.92,0.99
"Cam_2_3","2_3_P1","04/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","04/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","04/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","04/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","04/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","04/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","04/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","04/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","04/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","04/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","04/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","04/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","04/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","04/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","04/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","04/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","04/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","04/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","04/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","04/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","05/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","05/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","05/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","05/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","05/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","05/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","05/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","05/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","05/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","05/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","05/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","05/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","05/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","05/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","05/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","05/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","05/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","05/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","05/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","05/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","06/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","06/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","06/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","06/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","06/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","06/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","06/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","06/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","06/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","06/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","06/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","06/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","06/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","06/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","06/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","06/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","06/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","06/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","06/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","06/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","07/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","07/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","07/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","07/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","07/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","07/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","07/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","07/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","07/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","07/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","07/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","07/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","07/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","07/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","07/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","07/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","07/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","07/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","07/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","07/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","08/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","08/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","08/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","08/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","08/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","08/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","08/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","08/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","08/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","08/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","08/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","08/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","08/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","08/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","08/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","08/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","08/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","08/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","08/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","08/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","09/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","09/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","09/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","09/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","09/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","09/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","09/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","09/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","09/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","09/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","09/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","09/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","09/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","09/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","09/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","09/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","09/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","09/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","09/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","09/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","10/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","10/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","10/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","10/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","10/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","10/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","10/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","10/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","10/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","10/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","10/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","10/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","10/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","10/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","10/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","10/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","10/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","10/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","10/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","10/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","11/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","11/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","11/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","11/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","11/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","11/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","11/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","11/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","11/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","11/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","11/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","11/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","11/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","11/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","11/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","11/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","11/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","11/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","11/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","11/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","12/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","12/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","12/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","12/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","12/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","12/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","12/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","12/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","12/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","12/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","12/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","12/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","12/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","12/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","12/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","12/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","12/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","12/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","12/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","12/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","13/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","13/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","13/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","13/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","13/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","13/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","13/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","13/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","13/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","13/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","13/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","13/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","13/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","13/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","13/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","13/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","13/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","13/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","13/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","13/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","14/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","14/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","14/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","14/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","14/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","14/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","14/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","14/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","14/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","14/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","14/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","14/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","14/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","14/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","14/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","14/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","14/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","14/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","14/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","14/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","15/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","15/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","15/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","15/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","15/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","15/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","15/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","15/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","15/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","15/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","15/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","15/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","15/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","15/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","15/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","15/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","15/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","15/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","15/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","15/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","16/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","16/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","16/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","16/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","16/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","16/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","16/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","16/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","16/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","16/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","16/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","16/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","16/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","16/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","16/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","16/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","16/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","16/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","16/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","16/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","17/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","17/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","17/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","17/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","17/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","17/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","17/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","17/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","17/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","17/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","17/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","17/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","17/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","17/07/2020",14,"7AB",0.57,0.7,0.53,0.68
"Cam_2_3","2_3_P1","17/07/2020",15,"3AE",0.72,0.87,0.53,0.68
"Cam_2_3","2_3_P1","17/07/2020",16,"6RC",0.13,0.26,0.7,0.85
"Cam_2_3","2_3_P1","17/07/2020",17,"3PL",0.28,0.41,0.7,0.85
"Cam_2_3","2_3_P1","17/07/2020",18,"6AS",0.42,0.55,0.7,0.89
"Cam_2_3","2_3_P1","17/07/2020",19,"3AS",0.57,0.7,0.71,0.85
"Cam_2_3","2_3_P1","17/07/2020",20,"10PS",0.72,0.87,0.71,0.85
"Cam_2_3","2_3_P1","18/07/2020",1,"9RC",0.22,0.33,0.22,0.36
"Cam_2_3","2_3_P1","18/07/2020",2,"4MS",0.34,0.44,0.22,0.37
"Cam_2_3","2_3_P1","18/07/2020",3,"9AE",0.46,0.58,0.22,0.38
"Cam_2_3","2_3_P1","18/07/2020",4,"9PS",0.57,0.68,0.22,0.38
"Cam_2_3","2_3_P1","18/07/2020",5,"8PL",0.72,0.87,0.22,0.4
"Cam_2_3","2_3_P1","18/07/2020",6,"3PS",0.15,0.28,0.37,0.52
"Cam_2_3","2_3_P1","18/07/2020",7,"5MS",0.31,0.4,0.37,0.52
"Cam_2_3","2_3_P1","18/07/2020",8,"3RC",0.42,0.55,0.38,0.53
"Cam_2_3","2_3_P1","18/07/2020",9,"9MS",0.57,0.7,0.38,0.53
"Cam_2_3","2_3_P1","18/07/2020",10,"5AB",0.72,0.87,0.38,0.53
"Cam_2_3","2_3_P1","18/07/2020",11,"8RC",0.15,0.28,0.53,0.68
"Cam_2_3","2_3_P1","18/07/2020",12,"4AB",0.28,0.41,0.53,0.68
"Cam_2_3","2_3_P1","18/07/2020",13,"10AE",0.42,0.55,0.53,0.68
"Cam_2_3","2_3_P1","18/07/2020",14,"7AB",0.57,0.7,0.53,0.68
